STD_ID,   number,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),   ,Образование,Дата выдачи,Что именно закончил
176720,1267.0,М,СТ,,БП,З,35.03.07,Технология производства и переработки сельскохозяйственной продукции,9077.0,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
176728,4576.0,Ж,СТ,,БП,З,35.03.07,Технология производства и переработки сельскохозяйственной продукции,10814.0,СП,2012-06-22 00:00:00,Аграрный техникум г.Новгород
151454,2017.0,Ж,СТ,,ДОГ,Д,45.03.01,Филология,,,,
182287,4215.0,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,5697.0,СП,2009-06-27 00:00:00,БОРОВИЧСКИЙ ТЕХНИКУМ СТРОИТЕЛЬНОЙ ИНДУСТРИИ
184704,4730.0,М,СТ,,ДОГ,З,13.03.01,Теплоэнергетика и теплотехника,5970.0,СП,2017-06-30 00:00:00,ТЕХНИКУМ ДРУГОЙ
175700,4740.0,Ж,СТ,,БП,Д,38.03.01,Экономика,5977.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
173656,3951.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5590.0,СР,2017-06-23 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
178282,4097.0,Ж,СТ,,ДОГ,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),10553.0,СР,2017-06-27 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
176050,4071.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),10546.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА , ЛЮБЫТИНО"
182188,4971.0,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,,,,
182189,4840.0,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,,,,
178235,4760.0,Ж,СТ,,ДОГ,Д,38.03.02,Менеджмент,5980.0,СП,2017-07-01 00:00:00,ТЕХНИКУМ ДРУГОЙ
173612,4422.0,М,СТ,,БП,Д,38.03.02,Менеджмент,10738.0,СР,2017-06-27 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
184688,3747.0,М,СТ,,ДОГ,З,38.03.04,Государственное и муниципальное управление,10489.0,СП,,"ГОУ НПО ""Агролицей №25"" , СТАРАЯ РУССА"
182171,1659.0,М,СТ,,ДОГ,В,40.03.01,Юриспруденция,5973.0,СП,2017-07-07 00:00:00,Российский университет кооперации
182171,1659.0,М,СТ,,ДОГ,В,40.03.01,Юриспруденция,9634.0,СР,2015-06-26 00:00:00,"МОУ СОШ (полная), ХОЛМ"
176712,3758.0,Ж,СТ,,БП,З,21.03.02,Землеустройство и кадастры,10493.0,СП,2014-02-21 00:00:00,Аграрный техникум г.Новгород
182293,911.0,М,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,2366.0,СР,2013-06-20 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
182409,3879.0,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,10601.0,СП,2011-06-24 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
182250,4231.0,Ж,СТ,,ДОГ,З,44.03.03,Специальное (дефектологическое) образование,10702.0,СП,2016-06-30 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
182767,3821.0,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,5298.0,СР,2016-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182758,3822.0,М,СТ,,ДОГ,Д,33.05.01,Фармация,5438.0,СР,2016-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182764,3831.0,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,5443.0,СР,2013-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182428,1286.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,5894.0,СП,2017-07-01 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
182428,1286.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,9270.0,ОО,2014-06-24 00:00:00,"МСОШ , ШИМСК"
182440,4377.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,5790.0,СП,2017-06-01 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
182267,4973.0,Ж,СТ,,ДОГ,З,44.03.03,Специальное (дефектологическое) образование,5934.0,НП,1996-05-28 00:00:00,ПТУ НЕУТОЧНЕННОЕ
175987,3906.0,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,5522.0,СР,2017-06-23 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
178264,4112.0,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,5680.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
176693,4980.0,М,СТ,,БП,Д,47.03.01,Философия,5936.0,СР,2017-06-23 00:00:00,"Гимназия ЛОГОС, ЧУДОВО"
182134,945.0,Ж,СТ,,ДОГ,В,45.03.02,Лингвистика,2240.0,СР,2013-06-23 00:00:00,"Гимназия ""ГАРМОНИЯ"""
182217,3751.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,10491.0,СП,2017-06-15 00:00:00,НОВГОРОДСКОЕ УЧИЛИЩЕ ИСКУССТВ ИМ. РАХМАНИНОВА
176066,4345.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,10724.0,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
182218,4666.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,10788.0,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
182228,4733.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,10791.0,СП,2017-06-30 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
176029,4787.0,Ж,СТ,,БП,Д,44.03.02,Психолого-педагогическое образование,10845.0,СР,2017-06-24 00:00:00,"МОУ СОШ N   1, ПЕСТОВО"
182240,4975.0,Ж,СТ,,ДОГ,З,37.03.01,Психология,10866.0,СП,1989-06-28 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
182214,4290.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,5714.0,СР,2017-06-30 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
182355,4248.0,М,СТ,,ДОГ,З,35.03.06,Агроинженерия,5708.0,НП,2003-06-27 00:00:00,ТЕХНИКУМ ДРУГОЙ
184692,4404.0,Ж,СТ,,ДОГ,З,36.03.02,Зоотехния,10733.0,СП,2017-06-28 00:00:00,Аграрный техникум г.Новгород
175862,5046.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),6171.0,СР,2017-06-24 00:00:00,"МОУ СОШ  Охона, ПЕСТОВСКИЙ р-н"
175865,4540.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),10806.0,СР,2017-06-28 00:00:00,"МСОШ N 2 им. Достоевского с углубл.изуч., СТАРАЯ РУССА"
170366,3445.0,М,СТ,,ДОГ,З,08.03.01,Строительство,5095.0,СП,2015-06-30 00:00:00,ТЕХНИКУМ ДРУГОЙ
198357,6953.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,7122.0,СР,2017-06-23 00:00:00,"Гимназия ""ГАРМОНИЯ"""
162046,3532.0,М,СТ,,БП,Д,11.03.01,Радиотехника,5173.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
173684,4481.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,5661.0,СР,2017-06-23 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
173717,3788.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10495.0,СП,2015-06-30 00:00:00,ТИХВИНСКОЕ МЕДИЦИНСКОЕ УЧИЛИЩЕ
182799,3860.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5360.0,СР,2016-08-09 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176043,1688.0,Ж,СТ,,ДОГ,З,37.03.01,Психология,9565.0,СР,2015-06-20 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
198987,6997.0,М,СТ,,БП,Д,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,,,,
162327,1923.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,9758.0,СР,2015-06-27 00:00:00,"МСОШ N 2 им. Достоевского с углубл.изуч., СТАРАЯ РУССА"
92298,651.0,Ж,СТ,,ДОГ,З,38.03.03,Управление персоналом,1500.0,СР,2012-06-22 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
188898,5563.0,Ж,СТ,,ДОГ,З,37.03.01,Психология,6446.0,СР,2017-06-23 00:00:00,"Гимназия ""ГАРМОНИЯ"""
175918,4267.0,Ж,СТ,,ДОГ,В,54.03.01,Дизайн,5711.0,СР,2017-06-23 00:00:00,"Гимназия ""ГАРМОНИЯ"""
141906,1636.0,Ж,СТ,,БП,Д,06.03.01,Биология,9504.0,СР,2015-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  34, НОВГОРОД"
178240,5019.0,М,СТ,,ДОГ,З,38.03.02,Менеджмент,5948.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
182394,790.0,М,СТ,,ДОГ,З,38.03.02,Менеджмент,2013.0,СР,2009-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182394,790.0,М,СТ,,ДОГ,З,38.03.02,Менеджмент,5588.0,СП,2011-06-29 00:00:00,ТЕХНИКУМ ДРУГОЙ
182398,576.0,Ж,СТ,,ДОГ,З,38.03.02,Менеджмент,6308.0,ОО,2012-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, КРЕСТЦЫ"
182398,576.0,Ж,СТ,,ДОГ,З,38.03.02,Менеджмент,10490.0,СП,2016-06-28 00:00:00,Политехнический колледж НовГУ
122568,1176.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,9014.0,СП,2014-01-31 00:00:00,"ГОУ НПО ""Агролицей №25"" , СТАРАЯ РУССА"
202623,9331.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,,,,
89728,554.0,М,СТ,,ДОГ,З,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,8082.0,СП,2001-06-09 00:00:00,НОВГОРОДСКИЙ ГИДРОМЕЛИОРАТИВНЫЙ ТЕХНИКУМ
91936,687.0,М,СТ,,ДОГ,З,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,1579.0,СР,2012-06-23 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
176141,861.0,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,8613.0,СР,2013-06-24 00:00:00,"МОУ СОШ N   1, СОЛЬЦЫ с филиалом в Куклино"
176008,4407.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),10734.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
176002,4551.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5887.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176665,4390.0,М,СТ,,БП,Д,37.03.01,Психология,5633.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
175895,4513.0,Ж,СТ,,БП,Д,05.03.02,География,5679.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
182316,4976.0,М,СТ,,ДОГ,З,08.03.01,Строительство,5935.0,СП,2012-07-05 00:00:00,ТЕХНИКУМ ДРУГОЙ
182332,1300.0,М,СТ,,ДОГ,З,08.03.01,Строительство,3155.0,СР,2014-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
182325,3881.0,М,СТ,,ДОГ,З,08.03.01,Строительство,5515.0,СП,2016-06-27 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
176148,1025.0,Ж,СТ,,БП,Д,51.03.01,Культурология,2758.0,СР,2013-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175780,4065.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5824.0,ОО,2015-06-19 00:00:00,"МОУ СОШ , ПАРФИНО"
175780,4065.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),10543.0,СР,2017-06-30 00:00:00,"МОУ СОШ , Пола ПАРФИНСКИЙ р-н"
176211,4456.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5654.0,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N  11, БОРОВИЧИ"
175929,3479.0,Ж,СТ,,БП,Д,29.03.04,Технология художественной обработки материалов,10455.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
178257,3942.0,Ж,СТ,,БП,Д,54.03.01,Дизайн,5587.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
175914,4293.0,Ж,СТ,,БП,Д,54.03.01,Дизайн,5716.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
176196,3112.0,Ж,СТ,,БП,Д,46.03.01,История,4891.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
175764,4792.0,Ж,СТ,,БП,Д,11.03.03,Конструирование и технология электронных средств,10846.0,СР,2017-07-01 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, БОРОВИЧИ"
176187,4070.0,Ж,СТ,,БП,Д,45.03.01,Филология,5621.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
178482,4355.0,Ж,СТ,,ДОГ,Д,45.03.01,Филология,10726.0,СР,2017-06-30 00:00:00,Борковская СОШ  НОВГОРОДСКИЙ р-н
175822,4297.0,Ж,СТ,,БП,Д,35.03.07,Технология производства и переработки сельскохозяйственной продукции,5552.0,СР,2017-06-30 00:00:00,"МОУ СОШ , ПАРФИНО"
176749,3999.0,М,СТ,,БП,З,35.03.04,Агрономия,10672.0,СП,2002-06-25 00:00:00,Новгородский медицинский колледж при НовГУ
176592,4497.0,Ж,СТ,,БП,Д,11.03.04,Электроника и наноэлектроника,5870.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
175749,4593.0,Ж,СТ,,БП,Д,11.03.04,Электроника и наноэлектроника,10820.0,СР,2017-06-30 00:00:00,"СОШ , МАРЕВО"
182130,4912.0,Ж,СТ,,ДОГ,З,42.03.02,Журналистика,6118.0,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182126,3365.0,М,СТ,,ДОГ,З,42.03.02,Журналистика,5229.0,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176142,4810.0,М,СТ,,БП,Д,40.03.01,Юриспруденция,10850.0,СР,2017-06-23 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
178451,4558.0,М,СТ,,ДОГ,Д,40.03.01,Юриспруденция,10812.0,СР,2017-06-30 00:00:00,МОУ СОШ п.Батецкий
178425,4349.0,М,СТ,,ДОГ,Д,40.03.01,Юриспруденция,5782.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
176139,4567.0,Ж,СТ,,БП,Д,40.03.01,Юриспруденция,10764.0,СР,2017-06-28 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
178418,4630.0,М,СТ,,ДОГ,Д,40.03.01,Юриспруденция,10783.0,СР,2017-06-24 00:00:00,"МСОШ Песь, ХВОЙНИНСКИЙ р-н"
176140,4806.0,М,СТ,,БП,Д,40.03.01,Юриспруденция,5990.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176722,4598.0,Ж,СТ,,БП,З,35.03.07,Технология производства и переработки сельскохозяйственной продукции,10773.0,СП,2017-06-30 00:00:00,НОВГОРОДСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ
176023,4617.0,Ж,СТ,,БП,Д,44.03.03,Специальное (дефектологическое) образование,5907.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
182727,3833.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,5301.0,СР,2016-06-01 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173658,4438.0,М,СТ,,БП,Д,44.03.01,Педагогическое образование,5810.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
173666,2091.0,М,СТ,,БП,Д,44.03.01,Педагогическое образование,4273.0,СР,2015-07-02 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
182757,4511.0,М,СТ,,БП,Д,44.03.01,Педагогическое образование,5877.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  31, НОВГОРОД"
173665,4766.0,Ж,СТ,,БП,Д,44.03.01,Педагогическое образование,5838.0,СР,2017-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
176073,1743.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),3818.0,ОО,2015-06-15 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
176073,1743.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5671.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N   4, НОВГОРОД"
176074,3969.0,М,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5600.0,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178285,3797.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5288.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
176063,4669.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5967.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176065,4036.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),10680.0,СР,2017-06-30 00:00:00,"СОШ , МАРЕВО"
182176,839.0,Ж,СТ,,ДОГ,З,40.03.01,Юриспруденция,1889.0,СР,2013-06-21 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
182417,4918.0,Ж,СТ,,ДОГ,З,38.03.04,Государственное и муниципальное управление,10907.0,СП,2015-06-26 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
182148,4218.0,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,5699.0,СП,2017-06-28 00:00:00,"КОЛЛЕДЖ СТРОИТЕЛЬСТВА, ПРЕДПРИНИМАТЕЛЬСТВА И ПРАВА г.В.Новгород"
182145,765.0,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,5373.0,СП,2017-06-27 00:00:00,ГУМАНИТАРНО-ЭКОНОМИЧЕСКИЙ КОЛЛЕДЖ НОВГУ
182145,765.0,Ж,СТ,,ДОГ,В,40.03.01,Юриспруденция,8287.0,ОО,2013-06-18 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
182152,1156.0,М,СТ,,ДОГ,В,40.03.01,Юриспруденция,3024.0,СР,2014-06-19 00:00:00,"МСОШ N   4, СТАРАЯ РУССА"
182152,1156.0,М,СТ,,ДОГ,В,40.03.01,Юриспруденция,10815.0,СП,2017-06-30 00:00:00,Старорусский политехнический колледж
182299,773.0,М,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,8289.0,ОО,2013-06-18 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
182299,773.0,М,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,10499.0,СП,2017-06-26 00:00:00,Политехнический колледж НовГУ
185060,139.0,М,СТ,,ДОГ,З,11.03.03,Конструирование и технология электронных средств,87.0,НП,2003-06-30 00:00:00,"Профессиональный лицей № 1, ВЕЛИКИЙ НОВГОРОД"
185060,139.0,М,СТ,,ДОГ,З,11.03.03,Конструирование и технология электронных средств,10505.0,СП,2012-02-27 00:00:00,Политехнический колледж НовГУ
182253,570.0,Ж,СТ,,ДОГ,З,44.03.03,Специальное (дефектологическое) образование,8088.0,ОО,2012-06-19 00:00:00,"МОШ д.Ратицы, ВОЛОТОВСКИЙ р-н"
182253,570.0,Ж,СТ,,ДОГ,З,44.03.03,Специальное (дефектологическое) образование,10728.0,СП,2016-06-29 00:00:00,Новгородский медицинский колледж при НовГУ
182775,3842.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5352.0,СР,2016-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178324,4121.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5475.0,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182759,3825.0,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,5299.0,СР,2012-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182766,3826.0,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,5439.0,СР,2013-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
185379,659.0,М,СТ,,ДОГ,З,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,8237.0,СР,2012-06-22 00:00:00,"МСОШ N   8 с углубл. изучением математики, СТАРАЯ РУССА"
178269,3925.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5531.0,СР,2017-06-23 00:00:00,"Гимназия ""ГАРМОНИЯ"""
176013,4117.0,Ж,СТ,,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),5684.0,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
175930,3598.0,Ж,СТ,,БП,Д,08.03.01,Строительство,5335.0,СР,2016-06-26 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
175935,4076.0,М,СТ,,БП,Д,08.03.01,Строительство,10548.0,СР,2017-06-30 00:00:00,"СОШ , МАРЕВО"
175946,5103.0,М,СТ,,БП,Д,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,6042.0,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175954,3931.0,М,СТ,,БП,Д,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,5379.0,СР,2017-07-01 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
176648,1740.0,М,СТ,,БП,Д,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,9591.0,ОО,2015-06-22 00:00:00,"МСОШ N 3, ОКУЛОВКА"
176648,1740.0,М,СТ,,БП,Д,23.03.03,Эксплуатация транспортно-технологических машин и комплексов,10521.0,СР,2017-06-28 00:00:00,"МСОШ N 3, ОКУЛОВКА"
175998,3995.0,Ж,СТ,,БП,Д,07.03.01,Архитектура,5606.0,СР,2017-07-01 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182750,3813.0,М,СТ,,ДОГ,Д,07.03.01,Архитектура,5294.0,СР,2015-01-12 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175993,4078.0,М,СТ,,БП,Д,07.03.01,Архитектура,10549.0,СР,2017-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, КРЕСТЦЫ"
175997,3341.0,Ж,СТ,,БП,Д,07.03.01,Архитектура,5000.0,СР,2016-06-24 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
175986,3917.0,Ж,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,5528.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
175985,3905.0,М,СТ,,БП,Д,07.03.03,Дизайн архитектурной среды,10604.0,СР,2017-06-24 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
176155,4620.0,Ж,СТ,,БП,Д,47.03.01,Философия,5908.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
182136,4999.0,Ж,СТ,,ДОГ,В,45.03.02,Лингвистика,,,,
182229,2855.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,4872.0,СП,2011-06-24 00:00:00,ТЕХНИКУМ ДРУГОЙ
182229,2855.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,10931.0,СР,2010-06-18 00:00:00,"СРЕДНЯЯ ШКОЛА N 4 , ЧУДОВО Малый пер."
173674,4545.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,10808.0,СР,2017-06-30 00:00:00,"СОШ , МАРЕВО"
182234,3780.0,Ж,СТ,,ДОГ,З,37.03.01,Психология,10587.0,СП,2005-06-24 00:00:00,БОРОВИЧСКИЙ ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ
184705,3740.0,Ж,СТ,,ДОГ,З,37.03.01,Психология,10488.0,СР,2011-06-18 00:00:00,Борковская СОШ  НОВГОРОДСКИЙ р-н
182241,3875.0,Ж,СТ,,ДОГ,З,37.03.01,Психология,5365.0,СП,2006-06-20 00:00:00,ПТУ НЕУТОЧНЕННОЕ
182202,4536.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,5882.0,СР,2017-06-30 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
182205,1698.0,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,3748.0,СР,2015-06-26 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
91519,590.0,М,СТ,,ДОГ,З,44.03.01,Педагогическое образование,6317.0,СР,2012-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
182209,4917.0,Ж,СТ,,ДОГ,З,44.03.01,Педагогическое образование,10906.0,СП,2017-06-15 00:00:00,НОВГОРОДСКОЕ УЧИЛИЩЕ ИСКУССТВ ИМ. РАХМАНИНОВА
164865,3456.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5100.0,СР,2016-06-09 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
165327,3711.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5273.0,СР,2016-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
